filepath,filename,category,text_length,total_skills,skills_found,skills_frequency,top_skills,education_info,cgpa,percentage,num_education,has_education,has_marks
../DATA/data/ACCOUNTANT/17556527.pdf,17556527.pdf,Accountant,8217,1,excel,"{""excel"": 2}",excel,"M | o | n | t | h |   | e | n | d |   | c | l | o | s | i | n | g |   | a | n | d |   | F | i | n | a | n | c | i | a | l |   | R | e | p | o | r | t | s |   | - |   | M | a | i | n | t | a | i | n | e | d |   | F | i | x | e | d |   | A | s | s | e | t | s |   | m | a | s | t | e | r |   | a | n | d |   | r | u | n |   | m | o | n | t | h | l | y |   | d | e | p | r | e | c | i | a | t | i | o | n | , |   | | |   | E | d | u | c | a | t | i | o | n |   | | |   | M | . | C | o | m |   | ( | M | a | s | t | e | r |   | o | f |   | C | o | m | m | e | r | c | e | ) |   | | |   | U | n | i | v | e | r | s | i | t | y |   | o | f |   | K | e | r | a | l | a |   | | |   | B | . | C | o | m |   | ( | B | a | c | h | e | l | o | r |   | o | f |   | C | o | m | m | e | r | c | e | ) |   | | |   | M | a | h | a | t | m | a |   | G | a | n | d | h | i |   | U | n | i | v | e | r | s | i | t | y",,,225,1,0
../DATA/data/ACCOUNTANT/18132924.pdf,18132924.pdf,Accountant,6650,2,"excel, sql","{""excel"": 4, ""sql"": 1}","excel, sql",A | n | d | r | ï | ¿ | ½ | s |   | B | e | l | l | o |   | C | a | t | h | o | l | i | c |   | U | n | i | v | e | r | s | i | t | y |   | | |   | 5 |   | y | e | a | r |   | D | e | g | r | e | e | ; | Â |   |   | E | m | p | h | a | s | i | s |   | i | n |   | B | u | s | i | n | e | s | s |   | A | d | m | i | n | i | s | t | r | a | t | i | o | n |   | | |   | A | n | d | r | ï | ¿ | ½ | s |   | B | e | l | l | o |   | C | a | t | h | o | l | i | c |   | U | n | i | v | e | r | s | i | t | y |   | | |   | H | i | g | h |   | S | c | h | o | o | l |   | D | i | p | l | o | m | a |   | | |   | A | n | d | r | ï | ¿ | ½ | s |   | B | e | l | l | o |   | C | a | t | h | o | l | i | c |   | U | n | i | v | e | r | s | i | t | y,,,185,1,0
../DATA/data/ACCOUNTANT/18365791.pdf,18365791.pdf,Accountant,1641,2,"html, excel","{""html"": 1, ""excel"": 1}","html, excel",E | d | u | c | a | t | i | o | n |   | a | n | d |   | T | r | a | i | n | i | n | g |   | | |   | B | a | c | h | e | l | o | r |   | o | f |   | S | c | i | e | n | c | e |   | | |   | K | a | p | l | a | n |   | U | n | i | v | e | r | s | i | t | y,,,64,1,0
../DATA/data/ACCOUNTANT/18569929.pdf,18569929.pdf,Accountant,4211,1,excel,"{""excel"": 2}",excel,E | d | u | c | a | t | i | o | n |   | | |   | M | a | s | t | e | r |   | | |   | K | e | l | l | e | r |   | G | r | a | d | u | a | t | e |   | S | c | h | o | o | l |   | o | f |   | M | a | n | a | g | e | m | e | n | t |   | | |   | B | a | c | h | e | l | o | r |   | o | f |   | S | c | i | e | n | c | e |   | | |   | D | e | V | r | y |   | U | n | i | v | e | r | s | i | t | y,,,98,1,0
../DATA/data/ACCOUNTANT/18635654.pdf,18635654.pdf,Accountant,3364,2,"excel, communication","{""excel"": 3, ""communication"": 1}","excel, communication",E | d | u | c | a | t | i | o | n |   | | |   | A | l | e | x | a | n | d | r | i | a |   | U | n | i | v | e | r | s | i | t | y,,,33,1,0
../DATA/data/ACCOUNTANT/18669563.pdf,18669563.pdf,Accountant,4358,1,excel,"{""excel"": 2}",excel,E | d | u | c | a | t | i | o | n |   | | |   | V | i | r | g | i | n | i | a |   | I | n | t | e | r | n | a | t | i | o | n | a | l |   | U | n | i | v | e | r | s | i | t | y |   | | |   | M | a | s | t | e | r | â | € | ™ | s |   | i | n |   | B | u | s | i | n | e | s | s |   | A | d | m | i | n | i | s | t | r | a | t | i | o | n |   | ( | I | n | t | e | r | n | a | t | i | o | n | a | l |   | B | u | s | i | n | e | s | s | ) |   | | |   | K | a | r | d | a | n |   | U | n | i | v | e | r | s | i | t | y |   | | |   | B | a | c | h | e | l | o | r |   | | |   | D | i | p | l | o | m | a,,,151,1,0
../DATA/data/ACCOUNTANT/19446337.pdf,19446337.pdf,Accountant,5849,3,"communication, excel, problem solving","{""communication"": 1, ""excel"": 1, ""problem solving"": 1}","communication, excel, problem solving","G | r | a | d | u | a | t | e |   | A | s | s | i | s | t | a | n | t |   | o | f |   | E | c | o | n | o | m | i | c |   | D | e | p | a | r | t | m | e | n | t |   | | |   | G | r | a | d | u | a | t | e |   | A | s | s | i | s | t | a | n | t |   | o | f |   | E | c | o | n | o | m | i | c |   | D | e | p | a | r | t | m | e | n | t |   | | |   | S | u | p | e | r | v | i | s | e | d |   | u | n | d | e | r | g | r | a | d | u | a | t | e |   | a | n | d |   | g | r | a | d | u | a | t | e |   | c | l | a | s | s | e | s | . |   | | |   | E | d | u | c | a | t | i | o | n |   | | |   | B | a | l | l |   | S | t | a | t | e |   | U | n | i | v | e | r | s | i | t | y |   | | |   | M | a | s | t | e | r |   | o | f |   | S | c | i | e | n | c | e |   | | |   | C | o | u | r | s | e | w | o | r | k |   | i | n | : |   | | |   | 3 | . | 5 |   | o | f |   | 4 | . | 0 |   | G | P | A |   | | |   | B | a | l | l |   | S | t | a | t | e |   | U | n | i | v | e | r | s | i | t | y |   | | |   | B | a | c | h | e | l | o | r |   | o | f |   | S | c | i | e | n | c | e |   | | |   | C | o | u | r | s | e | w | o | r | k |   | i | n | : |   | | |   | 3 | . | 2 |   | o | f |   | 4 | . | 0 |   | G | P | A |   | | |   | N | e | t | S | u | i | t | e | , |   | E | p | i | c | o | r | , |   | S | a | g | e | , |   | Q | u | i | c | k | b | o | o | k | s | , |   | O | f | f | i | c | e |   | M | a | s | t | e | r |   | S | y | s | t | e | m | , |   | P | e | a | c | h | t | r | e | e | , |   | G | L | A | C | I | E | R |   | T | a | x |   | P | r | e | p | , |   | I | n | t | u | i | t |   | P | a | y | r | o | l | l | , |   | C | h | a | s | e | P | a | y | m | e | n | t | e | c | h | , |   | W | o | r | d | , |   | E | x | c | e | l | ,",,,439,1,0
../DATA/data/ACCOUNTANT/19545827.pdf,19545827.pdf,Accountant,6920,2,"excel, project management","{""excel"": 3, ""project management"": 2}","excel, project management","E | d | u | c | a | t | i | o | n |   | | |   | M | a | s | t | e | r |   | o | f |   | A | r | t | s |   | | |   | C | h | r | i | s | t | i | a | n |   | E | d | u | c | a | t | i | o | n |   | | |   | M | a | s | t | e | r |   | o | f |   | A | r | t | s |   | i | n |   | C | h | r | i | s | t | i | a | n |   | E | d | u | c | a | t | i | o | n |   | - |   | D | a | l | l | a | s |   | T | h | e | o | l | o | g | i | c | a | l |   | | |   | B | a | c | h | e | l | o | r |   | o | f |   | A | r | t | s |   | | |   | M | a | r | s | h | a | l | l |   | U | n | i | v | e | r | s | i | t | y |   | | |   | B | a | c | h | e | l | o | r |   | o | f |   | A | r | t | s |   | i | n |   | E | c | o | n | o | m | i | c | s |   | - |   | M | a | r | s | h | a | l | l |   | U | n | i | v | e | r | s | i | t | y | , |   | H | u | n | t | i | n | g | t | o | n | , |   | W | V |   | | |   | H | o | c | k | i | n | g |   | T | e | c | h | n | i | c | a | l |   | C | o | l | l | e | g | e |   | | |   | H | o | c | k | i | n | g |   | T | e | c | h | n | i | c | a | l |   | C | o | l | l | e | g | e | , |   | N | e | l | s | o | n | v | i | l | l | e | , |   | O | H |   | M | a | i | n | t | a | i | n | e | d |   | a |   | 4 | . | 0 |   | G | P | A |   | w | h | i | l | e |   | c | o | m | p | l | e | t | i | n | g |   | 1 | 2 |   | h | o | u | r | s |   | o | f |   | u | p | p | e | r |   | l | e | v | e | l |   | a | c | c | o | u | n | t | i | n | g |   | c | o | u | r | s | e | s | .",,,375,1,0
../DATA/data/ACCOUNTANT/20082776.pdf,20082776.pdf,Accountant,5134,1,problem solving,"{""problem solving"": 1}",problem solving,1 | 1 |   | + |   | y | e | a | r | s |   | e | x | p | e | r | i | e | n | c | e |   | i | n |   | t | h | e |   | a | c | c | o | u | n | t | i | n | g |   | p | r | o | f | e | s | s | i | o | n | . |   | B | a | c | h | e | l | o | r | s |   | D | e | g | r | e | e |   | - |   | i | n |   | A | c | c | o | u | n | t | i | n | g |   | a | n | d |   | s | t | u | d | y | i | n | g |   | f | o | r |   | C | P | A |   | l | i | c | e | n | s | e | . |   | M | a | n | a | g | e | d |   | t | a | x |   | p | r | e | p | a | r | a | t | i | o | n |   | | |   | E | d | u | c | a | t | i | o | n |   | | |   | B | a | c | h | e | l | o | r |   | o | f |   | S | c | i | e | n | c | e |   | | |   | C | o | l | o | r | a | d | o |   | T | e | c | h | n | i | c | a | l |   | U | n | i | v | e | r | s | i | t | y |   | | |   | R | o | w | a | n |   | C | a | b | a | r | r | u | s |   | C | o | m | m | u | n | i | t | y |   | C | o | l | l | e | g | e,,,239,1,0
../DATA/data/ACCOUNTANT/20253563.pdf,20253563.pdf,Accountant,5023,2,"excel, communication","{""excel"": 2, ""communication"": 1}","excel, communication",E | d | u | c | a | t | i | o | n |   | a | n | d |   | T | r | a | i | n | i | n | g |   | | |   | A | s | s | o | c | i | a | t | e |   | D | e | g | r | e | e |   | | |   | N | a | t | i | o | n | a | l |   | E | d | u | c | a | t | i | o | n |   | C | e | n | t | e | r |   | | |   | B | a | c | h | e | l | o | r |   | o | f |   | S | c | i | e | n | c | e |   | d | e | g | r | e | e |   | | |   | U | n | i | v | e | r | s | i | t | y |   | o | f |   | K | e | r | a | l | a,,,121,1,0
../DATA/data/ACCOUNTANT/20345168.pdf,20345168.pdf,Accountant,3632,1,excel,"{""excel"": 1}",excel,E | d | u | c | a | t | i | o | n |   | | |   | B | a | c | h | e | l | o | r |   | o | f |   | S | c | i | e | n | c | e |   | | |   | A | r | i | z | o | n | a |   | S | t | a | t | e |   | U | n | i | v | e | r | s | i | t | y,,,58,1,0
../DATA/data/ACCOUNTANT/20393721.pdf,20393721.pdf,Accountant,5644,3,"data analysis, statistics, excel","{""data analysis"": 2, ""statistics"": 1, ""excel"": 1}","data analysis, statistics, excel","E | d | u | c | a | t | i | o | n |   | a | n | d |   | T | r | a | i | n | i | n | g |   | | |   | M | a | s | t | e | r |   | o | f |   | S | c | i | e | n | c | e |   | | |   | J | a | n | u | a | r | y |   | 2 | 0 | 1 | 8 |   | - |   | P | r | e | s | e | n | t |   | R | e | l | e | v | a | n | t |   | C | o | u | r | s | e | w | o | r | k | : |   | I | n | s | u | r | a | n | c | e |   | a | n | d |   | Q | u | a | l | i | f | i | e | d |   | E | m | p | l | o | y | e | e |   | B | e | n | e | f | i | t | , |   | E | m | p | l | o | y | e | e |   | B | e | n | e | f | i | t |   | a | n | d |   | | |   | B | a | c | h | e | l | o | r |   | o | f |   | S | c | i | e | n | c | e |   | | |   | H | u | n | t | e | r |   | C | o | l | l | e | g | e |   | | |   | B | a | c | h | e | l | o | r | s |   | o | f |   | S | c | i | e | n | c | e |   | | |   | S | o | c | i | e | t | y |   | o | f |   | H | u | n | t | e | r |   | C | o | l | l | e | g | e |   | I | n | t | e | r | n | a | l |   | R | e | v | e | n | u | e |   | S | e | r | v | i | c | e |   | V | I | T | A | / | T | C | E |   | C | e | r | t | i | f | i | c | a | t | e |   | ( | 2 | 0 | 1 | 5 | ) |   | V | o | l | u | n | t | e | e | r |   | T | u | t | o | r |   | f | o | r |   | A | c | c | o | u | n | t | i | n | g",,,325,1,0
../DATA/data/ACCOUNTANT/20624984.pdf,20624984.pdf,Accountant,4821,0,,{},,"V | e | n | d | o | r |   | M | a | s | t | e | r | , |   | C | u | s | t | o | m | e | r |   | M | a | s | t | e | r | , |   | G | e | n | e | r | a | l |   | L | e | d | g | e | r |   | M | a | s | t | e | r |   | d | a | t | a | . |   | | |   | E | d | u | c | a | t | i | o | n |   | | |   | M | B | A |   | ( | F | i | n | a | n | c | e |   | a | n | d |   | I | T | ) |   | * | B | . | C | o | m | ( | M | g | t |   | H | o | n | s | ) |   | T | e | c | h | n | i | c | a | l |   | Q | u | a | l | i | f | i | c | a | t | i | o | n | s |   | * | S | A | P |   | F | I |   | | |   | D | i | p | l | o | m | a |   | | |   | p | r | o | c | e | s | s |   | i | n | v | o | i | c | e | s | , |   | I | n | v | o | i | c | e |   | P | r | o | c | e | s | s | i | n | g | , |   | i | n | v | o | i | c | i | n | g | , |   | M | B | A | , |   | m | a | i | l | , |   | o | f | f | i | c | e | , |   | D | e | v | e | l | o | p | e | r | , |   | p | r | o | f | i | t |   | a | n | d |   | l | o | s | s |   | s | t | a | t | e | m | e | n | t | , |   | c | o | d | i | n | g | , |   | r | e | p | o | r | t | i | n | g | , |   | r | e | s | e | a | r | c | h | i | n | g | , |   | S | A | P |   | F | I | ,",,,302,1,0
../DATA/data/ACCOUNTANT/21031285.pdf,21031285.pdf,Accountant,5681,2,"excel, sql","{""excel"": 2, ""sql"": 1}","excel, sql",E | d | u | c | a | t | i | o | n |   | | |   | M | a | s | t | e | r | s |   | o | f |   | S | c | i | e | n | c | e |   | | |   | P | r | a | i | r | i | e |   | V | i | e | w |   | A | & | M |   | U | n | i | v | e | r | s | i | t | y |   | | |   | P | r | a | i | r | i | e |   | V | i | e | w |   | A | & | M |   | U | n | i | v | e | r | s | i | t | y,,,90,1,0
../DATA/data/ACCOUNTANT/21338490.pdf,21338490.pdf,Accountant,5099,3,"communication, excel, problem solving","{""communication"": 2, ""excel"": 2, ""problem solving"": 1}","communication, excel, problem solving",E | d | u | c | a | t | i | o | n |   | | |   | A | n | t | i | c | i | p | a | t | e |   | D | e | g | r | e | e |   | | |   | M | a | s | t | e | r |   | i | n |   | A | c | c | o | u | n | t | a | n | c | y |   | | |   | G | P | A | : |   | | |   | G | P | A | : |   | 3 | . | 4 | 8 |   | | |   | G | P | A | : |   | 3 | . | 4 | 8 |   | | |   | B | a | c | h | e | l | o | r |   | o | f |   | A | c | c | o | u | n | t | a | n | c | y | A | l |   | T | u | r | a | t | h | U | n | i | v | e | r | s | i | t | y | I | r | a | q |   | | |   | B | a | c | h | e | l | o | r |   | o | f |   | A | c | c | o | u | n | t | a | n | c | y |   | D | e | g | r | e | e |   | | |   | S | t | o | c | k | h | o | l | m |   | U | n | i | v | e | r | s | i | t | y |   | | |   | M | a | s | t | e | r |   | o | f |   | A | c | c | o | u | n | t | a | n | c | y |   | | |   | W | a | l | s | h |   | C | o | l | l | e | g | e,,,229,1,0
../DATA/data/ACCOUNTANT/21763056.pdf,21763056.pdf,Accountant,5696,1,excel,"{""excel"": 2}",excel,"E | d | u | c | a | t | i | o | n |   | | |   | M | a | s | t | e | r |   | d | e | g | r | e | e |   | | |   | G | u | j | a | r | a | t |   | U | n | i | v | e | r | s | i | t | y |   | | |   | C | o | m | p | u | t | e | r |   | P | r | o | g | r | a | m | m | i | n | g |   | i | n |   | C | O | B | O | L |   | l | a | n | g | u | a | g | e | , |   | T | r | i | t | o | n |   | C | o | l | l | e | g | e |   | i | n |   | R | i | v | e | r |   | G | r | o | v | e | , |   | I | L",,,122,1,0
../DATA/data/ACCOUNTANT/21794875.pdf,21794875.pdf,Accountant,6014,1,excel,"{""excel"": 1}",excel,E | d | u | c | a | t | i | o | n |   | | |   | M | a | s | t | e | r | s |   | | |   | U | n | i | v | e | r | s | i | t | y |   | o | f |   | F | l | o | r | i | d | a |   | | |   | B | a | c | h | e | l | o | r |   | | |   | F | l | o | r | i | d | a |   | I | n | t | e | r | n | a | t | i | o | n | a | l |   | U | n | i | v | e | r | s | i | t | y |   | | |   | M | i | a | m | i |   | D | a | d | e |   | C | o | l | l | e | g | e,,,110,1,0
../DATA/data/ACCOUNTANT/21853199.pdf,21853199.pdf,Accountant,5538,2,"communication, aws","{""communication"": 1, ""aws"": 1}","communication, aws","o | r | g | a | n | i | z | a | t | i | o | n | a | l | , |   | c | o | m | m | u | n | i | c | a | t | i | o | n | , |   | a | n | d |   | c | o | m | p | u | t | e | r |   | s | k | i | l | l | s | . |   | S | u | m | m | a |   | C | u | m |   | L | a | u | d | e |   | g | r | a | d | u | a | t | e |   | w | i | t | h |   | B | B | A |   | i | n |   | A | c | c | o | u | n | t | i | n | g |   | * | E | i | g | h | t |   | y | e | a | r | s |   | o | f |   | a | c | c | o | u | n | t | i | n | g |   | e | x | p | e | r | i | e | n | c | e |   | | |   | E | d | u | c | a | t | i | o | n |   | a | n | d |   | T | r | a | i | n | i | n | g |   | | |   | B | a | c | h | e | l | o | r |   | o | f |   | B | u | s | i | n | e | s | s |   | A | d | m | i | n | i | s | t | r | a | t | i | o | n |   | | |   | K | e | n | t |   | S | t | a | t | e |   | U | n | i | v | e | r | s | i | t | y |   | | |   | A | c | c | o | u | n | t | i | n | g |   | G | r | a | d | u | a | t | e | d |   | S | u | m | m | a |   | C | u | m |   | L | a | u | d | e |   | 3 | . | 8 | 4 |   | Y | e | a | r | l | y |   | | |   | c | o | n | t | i | n | u | i | n | g |   | p | r | o | f | e | s | s | i | o | n | a | l |   | e | d | u | c | a | t | i | o | n |   | c | o | u | r | s | e | s",,,319,1,0
../DATA/data/ACCOUNTANT/22465498.pdf,22465498.pdf,Accountant,7672,2,"communication, aws","{""communication"": 1, ""aws"": 1}","communication, aws","c | o | m | m | u | n | i | t | y | , |   | w | h | e | r | e |   | m | y |   | p | r | o | f | e | s | s | i | o | n | a | l | , |   | e | x | p | e | r | i | e | n | c | e | , |   | e | d | u | c | a | t | i | o | n | , |   | a | n | d |   | a | b | i | l | i | t | i | e | s |   | w | o | u | l | d |   | b | e |   | a | d | v | a | n | t | a | g | e | o | u | s |   | t | o |   | t | h | e |   | g | r | o | w | t | h |   | o | f |   | m | y |   | e | m | p | l | o | y | e | r |   | a | n | d |   | m | y |   | s | e | l | f | . |   | P | r | o | f | i | l | e |   | | |   | F | i | n | a | l | i | s | t |   | * | Q | u | a | l | i | f | i | e | d |   | D | i | p | l | o | m | a |   | i | n |   | A | c | c | o | u | n | t | a | n | c | y |   | w | i | t | h |   | 1 | 0 |   | y | e | a | r | s |   | F | i | n | a | n | c | i | a | l |   | A | c | c | o | u | n | t | i | n | g | , |   | P | u | b | l | i | c |   | F | i | n | a | n | c | e |   | a | n | d |   | F | i | n | a | n | c | i | a | l |   | M | a | n | a | g | e | m | e | n | t |   | | |   | A | u | d | i | t | i | n | g |   | v | a | r | i | o | u | s |   | a | c | c | o | u | n | t | i | n | g |   | t | r | a | n | s | a | c | t | i | o | n | s | , |   | e | . | g |   | p | a | y | r | o | l | l | , |   | e | d | u | c | a | t | i | o | n |   | g | r | a | n | t | s |   | p | a | y | m | e | n | t | s | , |   | t | r | a | v | e | l |   | c | l | a | i | m | , |   | t | o |   | e | n | s | u | r | e |   | c | o | r | r | e | c | t | n | e | s | s |   | o | f |   | d | i | s | b | u | r | s | e | m | e | n | t | s |   | a | n | d |   | | |   | E | d | u | c | a | t | i | o | n |   | a | n | d |   | T | r | a | i | n | i | n | g |   | | |   | D | i | p | l | o | m | a",,,439,1,0
